id;nome;cep;endereco;latitude;longitude
14122;SUPERMERCADO JC;98460000;JOSE BAYEL, 815, CANOINHAS, BRASIL;-26.200502;-50.3814622
14123;COMPRE TUDO XAXIM;89825000;ANDRE LUNARDI , 775, XAXIM, BRASIL;-26.30444;-48.84556
14182;SUPER BINDA CENTRO;89825000;RUA SANTO ANTONIO, 727, XAXIM, BRASIL;-26.2930251;-48.8151039
14193;MERCADO SAGUACU;89221400;RUA INDAIAL, 362, JOINVILLE, BRASIL;-26.2784062;-48.8400848
14205;MERCADO CARLA-;88064002;ROD. BALDICERO FILOMENO , 7671, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14248;MERCADO SKINA;88053150;RUA DAS PAPOULAS, 100, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
14289;SUPERMERCADOS CRUZ 2;83115004;RODOVIA BR 376, 30851, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
14470;PAN DOIS IRMAOS;89278000;JOAO TOZINI, 1644, CORUPA, BRASIL;-26.4348435;-49.2352344
14491;MERC ZORVILLE;89203849;RUA PEDRO VITAL BATISTA, 09, JOINVILLE, BRASIL;-26.3181084;-48.7986323
14530;MERCEARIA CARMEL;89201450;JAGUARUNA, 279, JOINVILLE, BRASIL;-26.3066441;-48.8493388
14546;MERCADO KALINHO;89226260;RUA ANTONIO JORGE CECYN, 393, JOINVILLE, BRASIL;-26.2405233;-48.8154938
14552;MERCADO RUBI;89380000;GOVERNADOR JORGE LACERDA, 1129, MONTE CASTELO, BRASIL;-26.4552779;-50.2497211
14624;BIG BOM CENTRO*;89580000;RUA ARNOLD FREY, 230, FRAIBURGO, BRASIL;-26.30444;-48.84556
14625;MERCADO BOING;89237200;RUA JOAO MIERS, 805, JOINVILLE, BRASIL;-26.2812064;-48.8988489
14626;SUPER MINERSOL;89295000;RUA JORGE ZIPERER, 200, RIO NEGRINHO, BRASIL;-26.30444;-48.84556
14652;CASA EXPRESS;89010330;RUA CEL VIDAL RAMOS , 227, BLUMENAU, BRASIL;-26.30444;-48.84556
14702;MERC CAMINHO D PRAIA;89240000;RODOVIA DUQUE DE CAXIAS, 0, SAO FRANCISCO DO SUL, BRASIL;-26.2527317;-48.6117852
14754;BIG BOM SAO JOSE;89580000;AV CURITIBANOS, 178, FRAIBURGO, BRASIL;-26.30444;-48.84556
14778;MERCADO VITORIA LTDA;89218112;RUA: DONA FRANCISCA, 4826, JOINVILLE, BRASIL;-26.267281;-48.8581946
14813;MER. ROYAL;89812111;AVENIDA NEREU RAMOS, 2150, CHAPECO, BRASIL;-26.30444;-48.84556
14863;MERC PANIF DOUGLAS;89240000;ESTRADA DO FORTE, 2620, SAO FRANCISCO DO SUL, BRASIL;-26.1859749;-48.5340734
15028;SUPERMERCADO RONCHI;88310200;R. SANTO AGOSTINHO, 570, ITAJAI, BRASIL;-26.3187885;-48.8270724
15029;SUP. LUCIA.;88308325;R. FRANCISCO DE MATTOS DUTRA, 111, ITAJAI, BRASIL;-26.30444;-48.84556
15074;SUP. CAMPOS NOVOS;88309640;AV. CAMPOS NOVOS, 470, ITAJAI, BRASIL;-26.30444;-48.84556
15098;MERC CAPRI  AGUA VE;89042327;RUA GUILHERME POERNER, 1144, BLUMENAU, BRASIL;-26.30444;-48.84556
15111;SUP. RANCHAO*;88317200;RUA FERMINO VIEIRA CORDEIRO, 1920, ITAJAI, BRASIL;-26.30444;-48.84556
15120;MERC RICATY;89229347;RUA AGULHAS NEGRAS, 1739, JOINVILLE, BRASIL;-26.3359999;-48.8143743
15153;REI BOX ATACAREJO;89249000;AV CELSO RAMOS, 2190, ITAPOA, BRASIL;-26.674386;-48.6168274
15216;SUPERMERCADO SANTA C;83708440;RUA SANTA CATARINA, 1052, ARAUCARIA, BRASIL;-26.3652183;-48.845872
15234;MERCADO AVENIDA;89245000;RUA EUCLIDES WOITEXEM, 654, ARAQUARI, BRASIL;-26.3824515;-48.7016766
15335;MERCADO ASSIS MIRA;89240000;RUA ALMIRANTE BARROSO, 1168, SAO FRANCISCO DO SUL, BRASIL;-26.2461069;-48.6217451
15361;NINO SUPERMERCADOS*;88310101;R. JOVITO ANACLETO, 1054, ITAJAI, BRASIL;-26.30444;-48.84556
15393;MERCEARIA ALICE-;88025030;JOSE PEDRO GIL, 265, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
15402;NEY SUPERMERCADOS;89247000;RUA JOAO BATISTA, 60, BALNEARIO BARRA DO SUL, BRASIL;-26.4589738;-48.608662
15408;MERCADO HELLMAMM;88309202;R ESTEFANO JOSE VANOLLI, 1460, ITAJAI, BRASIL;-26.30444;-48.84556
15452;RUBI ATACAREJO 2*;89380000;RUA CARLOS ALBERTO MEISTER, 900, MONTE CASTELO, BRASIL;-26.4528232;-50.2258274
15453;SUP KI MASSA;88310651;RUA JOSE LOPES, 1176, ITAJAI, BRASIL;-26.2809175;-48.7823368
15462;MERCADO MARIANO;89245000;RUA RIO TOCANTIS, 217, ARAQUARI, BRASIL;-26.30444;-48.84556
15464;MERCADO E ACOUGUE SO;88310671;R. VEREADOR NESTOR DOS SANTOS, 1269, ITAJAI, BRASIL;-26.30444;-48.84556
15477;MERC SOTOPIETRA;89210795;RUA FLORIANAPOLIS, 2206, JOINVILLE, BRASIL;-26.30444;-48.84556
15533;ATC STO ANTONIO IRAT;84500000;AVENIDA NOE REBESCO, 1950, IRATI, BRASIL;-26.30444;-48.84556
15660;MERCADO MENUDO;83406040;RUA DULCIDIO FALAVINHA, 961, COLOMBO, BRASIL;-26.30444;-48.84556
15677;MERCADO PAULA;89206030;ANTONIO DE OLIVEIRA SILVA, 308, JOINVILLE, BRASIL;-26.3017552;-48.818749
15679;MERCADO MANCHESTER;89249000;AVENIDA CELSO RAMOS, 2333, ITAPOA, BRASIL;-26.575123;-48.6140955
15752;MERCADO MARTINS;89307235;RUA BENEMERITO RAMIRO RUTHES, 0, MAFRA, BRASIL;-26.1889335;-49.8188855
15792;MERCADO FAMILIA;88060300;CANDIDO PEREIRA DOS ANJOS, 2326, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
15840;TOK SUPER;82810060;LEOPOLDO BELCZAK, 1473, CURITIBA, BRASIL;-26.30444;-48.84556
15847;MERCADO MARZINHO;88308080;R. DAS HORTENSIAS, 125, ITAJAI, BRASIL;-26.30444;-48.84556
15891;MERC ACOUGUE PARANA;89240000;ROD BR 280, 0, SAO FRANCISCO DO SUL, BRASIL;-26.30444;-48.84556
15949;SUPERMERCADO ALBINO;89228200;JOAO EBERT, 300, JOINVILLE, BRASIL;-26.2780683;-48.8061661
15960;CASTELO SUPERMERCADO;89380000;XV DE NOVEMBRO, 1240, MONTE CASTELO, BRASIL;-26.4563388;-50.2341663
15965;SUPER ARM DA BARRA;88332050;FERMINIO TAVARES CRUZ, 113, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
15969;SUPERMERCADO SOARES*;89462486;AV.SENADOR IVO.D AQUINO, 360, CANOINHAS, BRASIL;-26.1674425;-50.4287568
15971;SUPERMERCADO TONHAO;86037000;AV JAMIL SCAFF, 1889, LONDRINA, BRASIL;-26.30444;-48.84556
15973;BERTOVAN SUPER;89280520;R AUGUSTO WUNDERWALD, 710, SAO BENTO DO SUL, BRASIL;-26.2420486;-49.3574538
16010;SUPERMERCADO BONILO;83321002;AV IRAI, 943, PINHAIS, BRASIL;-26.30444;-48.84556
16041;MERC SAGRADA FAMILIA;86360000;R JOSE GABELONI, 31, BANDEIRANTES, BRASIL;-26.30444;-48.84556
16080;SUPER DIASVILLE;89228271;RUA PONTE SERRADA, 717, JOINVILLE, BRASIL;-26.2750396;-48.8056381
16095;SUPERMERCADO DEUCHER;88400000;RUA LEONEL THIESEN, 2229, ITUPORANGA, BRASIL;-26.30444;-48.84556
16205;JVARGAS SUPERMERCAD-;88240000;ROD.SC 408, 1113, SAO JOAO BATISTA, BRASIL;-26.30444;-48.84556
16273;MADALENA STORE;89217001;BENJAMIN CONSTANT, 2455, JOINVILLE, BRASIL;-26.2860418;-48.870074
16276;MERC VO SEZE*;89240000;RUA LINDOLFO DE FREITAS LEDOUX, 9700, SAO FRANCISCO DO SUL, BRASIL;-26.2058014;-48.6612974
16349;SUPER DONA IVA;89203301;RUA ANITA GARIBALDI, 1012, JOINVILLE, BRASIL;-26.3213004;-48.8531143
16392;MERC C MAIS;89226410;R LORIVAL TABBERT ,370, JOINVILLE, BRASIL;-26.2364361;-48.8115034
16397;SUPERMERCADO PORTAL;89256501;AV. PREFEITO WALDEMAR GRUBBA, 3051, JARAGUA DO SUL, BRASIL;-26.4778967;-49.526198
16424;SUPERMERCADO SILVA;88058700;EST VEREADOR ONILDO LEMOS, 2117, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
16433;SUPERMERCADO AMORIM;88310671;R. VEREADOR NESTOR DOS SANTOS, 990, ITAJAI, BRASIL;-26.30444;-48.84556
16461;MOLICENTER;87040900;AVENIDA TUIUTI, 710, MARINGA, BRASIL;-26.30444;-48.84556
16508;MERCADO DO POVO;89226562;RUA SCUTUM, 217, JOINVILLE, BRASIL;-26.2155012;-48.8110553
16536;BIG BOM SAO MIGUEL;89580000;AVENIDA PAULO SCHIRMER, 379, FRAIBURGO, BRASIL;-26.30444;-48.84556
16554;MERCADO E DISK ALICE;89208301;RUA PETROPOLIS, 315, JOINVILLE, BRASIL;-26.3369521;-48.8311641
16588;MERCADO LEO 2;89466360;OTAVIO FERREIRA DA SILVA, 1060, CANOINHAS, BRASIL;-26.1817424;-50.3633294
16597;SUPERMERCADO TONHAO;86200000;AVENIDA PARANA, 1274, IBIPORA, BRASIL;-26.4716256;-48.6127176
16605;MERCADO AVANTE;88135000;RUA NELSON FLORIANO CAMPOS, 1014, PALHOCA, BRASIL;-26.30444;-48.84556
16626;MKB MINE MERCADO E H;88161470;RUA HOMERO DE MIRANDA GOMES, 1086, BIGUACU, BRASIL;-26.30444;-48.84556
16647;SUPERM CRUZ LJ 04;83023400;RUA CARLOS KUSMA, 3580, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
16659;FABRICA DO PAO*;84600000;BR 476, 1126, UNIAO DA VITORIA, BRASIL;-26.30444;-48.84556
16683;AGROFRUTI COMERCIO V;88131628;RUA LIDIA DA SILVA LIMA, 0, PALHOCA, BRASIL;-26.30444;-48.84556
16698;EMPORIO DO MASCHETTO;86705700;RUA ATOBA MASCARADO, 444, ARAPONGAS, BRASIL;-26.30444;-48.84556
16735;MERCADO JUNIOR*;88090421;FELIPE NEVES, 802, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
16747;CONVENIENCIA KAUANI*;88309200;R ESTEFANO JOSE VANOLLI SL 01, 440, ITAJAI, BRASIL;-26.30444;-48.84556
16748;SUPER MARTENDAL*;88504010;RUA SAO JOAQUIM, 1079, LAGES, BRASIL;-26.3022608;-48.8460573
16751;MERCADO NUNES;88190000;AVENIDA NEZIO JOAO MIRANDA, 88, GOVERNADOR CELSO RAMOS, BRASIL;-26.30444;-48.84556
16773;SUPERM DE PIERI TREZ;88710000;ADHEMAR GHISI, 207, TREZE DE MAIO, BRASIL;-26.30444;-48.84556
16774;SUPERM DE PIERI JAG*;88715000;ARMANDO MACHADO, 2141, JAGUARUNA, BRASIL;-26.30444;-48.84556
16825;MERCADO TIO TICO;84600000;RUA EURICO CLETO DA SILVA, 1398, UNIAO DA VITORIA, BRASIL;-26.2214078581281;-51.54039118434
16851;MERCADO BELO PRECO-;88817300;RUA ANTONIO DE OLIVEIRA, 135, CRICIUMA, BRASIL;-26.3495262;-48.7751083
16867;SUPERMERCADO SAMER*;88067100;RUA ABELARDO OTACILIO GOMES, 147, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
16891;SUPERMERCADOBARATAO*;88132400;RUA GERMANO SPRICIGO, 479, PALHOCA, BRASIL;-26.30444;-48.84556
16913;MERCADO DO BETO 2*;88058500;RUA DAS GAIVOTAS, 1709, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
16921;MERCADO SANDRO;88135099;RUA MARIA LEOPOLDINA DA SILVA, 869, PALHOCA, BRASIL;-26.30444;-48.84556
16926;BONIATTI SPECIALE;85812035;RUA MINAS GERAIS, 2674, CASCAVEL, BRASIL;-26.3383209;-48.8813229
17010;SUPERMERCADO SAVISKI;84400000;RUA RUI BARBOSA, 333, PRUDENTOPOLIS, BRASIL;-26.2661714;-48.8768985
17015;MERCADO VAVA;88780000;AVENIDA PORTO NOVO, 1, IMBITUBA, BRASIL;-26.30444;-48.84556
17019;MERCADO DULAR;89490000;AVENIDA VER JOSE NUNES CAVALHEIRO, 864, TRES BARRAS, BRASIL;-26.30444;-48.84556
17027;MERCADO PAINEIRAS;89266455;RUA JOSE MARTINS, 3248, JARAGUA DO SUL, BRASIL;-26.4376287;-49.1378006
17033;MERCADO LUA NOVA;88058467;TRAVESSA JAGUARIBE, 118, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17038;LAR CENTRO MEDIANEIR;85884000;AV JOSE CALLEGARI, 1599, CASCAVEL, BRASIL;-26.30444;-48.84556
17048;SAVISKI ATACAREJO;84400000;RUA MARGINAL BR 273, 267, PRUDENTOPOLIS, BRASIL;-26.3946173;-50.1624536
17055;SUPER ALTO ARROIO*;88780000;RUA JOSE QUINTINO CORREA, 72, IMBITUBA, BRASIL;-26.30444;-48.84556
17077;PUPPO ATACADISTA;85817311;RUA EUROPA, 1593, CASCAVEL, BRASIL;-26.30444;-48.84556
17088;SUPER PIMENTEL;89275000;RUA MARECHAL CASTELO BRANCO, 3358, SCHROEDER, BRASIL;-26.4217036;-49.700008
17119;MARTINS SUPERMERCADO;84560000;R CORONEL HORTENCIO MARTINS DE MELO, 300, RIO AZUL, BRASIL;-25.73278;-50.79639
17120;MARTINS SUPERMERCADO;84550000;R JOSE AFONSO VIEIRA LOPES, 994, REBOUCAS, BRASIL;-26.30444;-48.84556
17147;ENGENHO DE FREITAS;89247000;AV SAO FRANCISCO DO SUL, 1184, BALNEARIO BARRA DO SUL, BRASIL;-26.4785124;-48.6156728
17149;MARIANO ATACADISTA *;84030320;RUA VALERIO RONCHI, 1701, PONTA GROSSA, BRASIL;-26.30444;-48.84556
17152;FLORIANO REINERT LTD;89202073;R CORONEL FRANCISCO GOMES, 1177, JOINVILLE, BRASIL;-26.3192274;-48.8456935
17175;SUPERMERCADO TONHAO;86027750;AVENIDA THEODORO VICTORELLI, 150, LONDRINA, BRASIL;-26.30444;-48.84556
17182;MARIANO ATACADISTA;80900000;RUA RODOLFO WOLFF, 83, SAO MATEUS DO SUL, BRASIL;-26.30444;-48.84556
17183;MARIANO ATACADISTA;84500039;AV VICENTE MACHADO, 1392, IRATI, BRASIL;-26.30444;-48.84556
17212;D LUKA ATACAD E VAR*;84320000;R GENERAL OSORIO, 1022, RESERVA, BRASIL;-26.2878884;-48.8505917
17249;SUPERMERCADOS STRAPA;83606390;R AYRTON SENNA DA SILVA, 3220, CAMPO LARGO, BRASIL;-26.30444;-48.84556
17257;ASSIS MANDIRITUBA;83800000;AV PARANA, 45, MANDIRITUBA, BRASIL;-26.282166;-48.8404458
17258;ASSIS CD;83840000;AV ALTAIR KERICO BR 116 KM 158, 2800, QUITANDINHA, BRASIL;-26.30444;-48.84556
17259;MERCADO MAGRAO;88107479;AV CENTRO LUIZ RIBEIRO MARTINS, 264, SAO JOSE, BRASIL;-26.30444;-48.84556
17297;MASTER MIX MINIMERCA;83255000;ROD PR 412 ENGENHEIRO DARCI GOMES DE MOR, PONTAL DO PARANA, BRASIL;-25.67361;-48.51111
17343;SUP MICHELS RIO FER*;89150000;R CURT HERING, 3872, PRESIDENTE GETULIO, BRASIL;-26.30444;-48.84556
17344;SUP MICHELS PRIMAVE*;89150000;RUA MIRADOR, 2340, PRESIDENTE GETULIO, BRASIL;-26.30444;-48.84556
17383;MERCADO DA FAMILIA;88340001;RUA JOSE FRANCISCO BERNARDES, 1235, CAMBORIU, BRASIL;-26.30444;-48.84556
17392;MERCADO SALVADOR;85560000;AVENIDA GETULIO VARGAS, 3764, CHOPINZINHO, BRASIL;-26.3219572;-48.8449947
17394;LILIANE DE MORAES;85615000;RUA LAURINDO CRESTANI 261 - MARMELEIRO,, MARMELEIRO, BRASIL;-26.30444;-48.84556
17395;SIMPRAO;87890000;R JOAO BELO, 57, TERRA RICA, BRASIL;-26.30444;-48.84556
17412;SUPERMERCADO COTIA;89249000;AVENIDA DOM HENRIQUE II, 2090, ITAPOA, BRASIL;-26.198485;-48.6074957
17419;SUPERMERCADO MICHELS;89140000;RUA MARQUES DO HERVAL, 5598, IBIRAMA, BRASIL;-26.30444;-48.84556
17423;MERCADO ZAMBONI;89275000;RUA RIO DE JANEIRO, 468, SCHROEDER, BRASIL;-26.3103251;-48.8436442
17425;MERCEARIA JS LTDA;88400000;RUA EMILIO ALTEMBURG, 171, ITUPORANGA, BRASIL;-26.30444;-48.84556
17435;MERCADO ESQUINA;89255300;ROBERTO ZIEMANN, 295, JARAGUA DO SUL, BRASIL;-26.4715263;-49.905674
17439;ASSIR ATACADISTA;84430000;RUA JACOB STADLER, 425, IMBITUVA, BRASIL;-26.30444;-48.84556
17444;PAIS E FILHOS SUPERM;87709180;AV PRESIDENTE TANCREDO NEVES, 707, PARANAVAI, BRASIL;-26.30444;-48.84556
17445;AMIGAO SUPERMERCADO;83030720;PASSOS DE OLIVEIRA, 931, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
17458;ATACADISTA MESCHKE;88337450;BIGUACU, 555, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
17476;JR CARNES;83203280;RUA GENERAL CARNEIRO, 509, PARANAGUA, BRASIL;-26.30444;-48.84556
17478;MEGA MIX;83206250;RUA MANECO VIANA, 515, PARANAGUA, BRASIL;-26.30444;-48.84556
17510;MERCEARIA KRAUSE;89190000;RUA 12 DE FEVEREIRO, 377, RIO DO SUL, BRASIL;-26.30444;-48.84556
17511;ACOUGUE SAL E BRASA;88215000;AV VEREADOR MANOEL JOSE DOS SANTOS, 783, BOMBINHAS, BRASIL;-26.30444;-48.84556
17514;MERCADO KRAUSE;89190000;RUA CORONEL FEDERSEN, 3035, TAIO, BRASIL;-26.30444;-48.84556
17516;SUPERMERCADO SEZINHO;89163053;AVENIDA GOVERNADOR IVO SILVEIRA, 88, RIO DO SUL, BRASIL;-26.30444;-48.84556
17531;MERCADO DA CARNE;88058700;ESTRADA VEREADOR ONILDO LEMOS, 385, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17538;MERCADO JARDINS;88095152;RUA ORLANDO ODILIO KOERICH LOJA02 E 03,, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17557;SUPERMERCADO TORRES;87970000;AV ANTONIO ORMENEZES, 685, NOVA LONDRINA, BRASIL;-26.30444;-48.84556
17562;SUPERMERCADO SOL E M;89240000;RUA LINDOLFO DE FREITAS LEDOUX, 7565, SAO FRANCISCO DO SUL, BRASIL;-26.2175837;-48.6656173
17565;SUPERMERCADO EMILLY;88311245;RUA HENRIQUE BIANCHINI DE 520 A 521 AO F, ITAJAI, BRASIL;-26.90778;-48.66194
17571;SUPERMERCADO LOCAL;83045350;AV RUI BARBOSA, 4359, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
17573;SUPERMERCADO ALMEIDA;87880000;RUA CANDIDO BERTHIER FORTES, 1329, GUAIRACA, BRASIL;-26.30444;-48.84556
17584;MERCEARIA IDEAL MAXI;81230170;RUA RENATO POLATTI, 3386, CURITIBA, BRASIL;-26.30444;-48.84556
17600;SUPERMERCADO KING;88311021;RUA HERCILIA MOSER, 165, ITAJAI, BRASIL;-26.30444;-48.84556
17605;MERCADO OLIVEIRA*;88054700;RUA LUIZ BOITEUX PIAZZA, 6937, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17607;CASA DE CARNES JURER;88054601;RODOVIA TERTULIANO BRITO XAVIER, 3641, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17624;MERCADO LEO;89466246;RUA WALDEMIRO OLSEN, 637, CANOINHAS, BRASIL;-26.1801092;-50.3751323
17625;PONTO SANTA TEREZINH;89490000;OCTAVIO TABALIPA, 218, TRES BARRAS, BRASIL;-26.1475197;-50.2863967
17641;MINI MERCADO MOHR;89249000;AVENIDA BEIRA MAR 05, 579, ITAPOA, BRASIL;-26.1770068;-48.5912625
17663;LOLI SUPERMERCADO 02;88835000;RUA JOAO DE ROCHI, 635, MORRO DA FUMACA, BRASIL;-26.30444;-48.84556
17666;SUPERMERCADO VANZUIT;89056101;FRITZ KOEGLER, 1287, BLUMENAU, BRASIL;-26.30444;-48.84556
17667;ARMAZEM BELA VISTA;89310000;RUA PIONEIRO JOSE BATISTA FILHO, 88, MAFRA, BRASIL;-26.1793921;-49.9782389
17670;JG MERCADO AUTONOMO-;88816500;ROD ALEXANDRE BELOLI CONDOMINIO LAGOA DO, CRICIUMA, BRASIL;-28.71933;-49.38626
17674;MERCADO TROPICAL;88047001;AV JORGE LACERDA, 2901, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17716;SACOLAO POPULAR;82810000;AV PRESIDENTE AFFONSO CAMARGO, 5551, CURITIBA, BRASIL;-26.30444;-48.84556
17718;MERCEARIA DONA HELEN;89057240;RUA OTTO SCHUHARDT, 260, BLUMENAU, BRASIL;-26.30444;-48.84556
17735;ESPACO BRASIL 2;88330055;AVENIDA BRASIL, 2390, BALNEARIO CAMBORIU, BRASIL;-26.30444;-48.84556
17742;STRAPASSON SUPERMERC;83648000;ESTRADA DO CERNE KM 30,5, 795, CAMPO LARGO, BRASIL;-25.45955;-49.53014
17746;OFERTAO DU CENTRO*;88220000;AV NEREU RAMOS, 580, ITAPEMA, BRASIL;-26.30444;-48.84556
17753;MERCADO PADILHA;83900000;AV OZY MENDONCA DE LIMA, 1837, SAO MATEUS DO SUL, BRASIL;-25.87417;-50.38278
17754;MERCADO PADILHA FILI;83900000;RUA ULISSES FARIAS, 1410, SAO MATEUS DO SUL, BRASIL;-26.30444;-48.84556
17766;SUPERMERCADO REVIVER;89400000;RUA SETE SETEMBRO, 195, PORTO UNIAO, BRASIL;-26.2352138;-51.820248
17767;MINIMERCADO SAO MARC;87702110;RUA RIO GRANDE DO SUL, 1892, PARANAVAI, BRASIL;-26.3145638;-48.8506849
17771;DONA JANDA EMPORIO;89227300;R PAPA JOAO XXIII, 228, JOINVILLE, BRASIL;-26.2731688;-48.8258344
17781;PER TUTTI MERCEARIA;89188000;RUA JUVENAL MACANERO, 220, AGRONOMICA, BRASIL;-26.30444;-48.84556
17803;SUPERMERCADO ENGENHO;89139000;ROD SC 110, 6055, RODEIO, BRASIL;-25.998719;-48.7283609
17842;ACOUGUE E MERCEARIA;89206230;RUA SAO VICENTE, 419, JOINVILLE, BRASIL;-26.3002057;-48.8169354
17868;RESIDENCIAL ALTO DA;89216400;RUA COLON, 421, JOINVILLE, BRASIL;-26.2996309;-48.8734423
17869;MERCADO ACOUGUE PIA;88058400;RUA DARIO MANOEL CARDOSO, 1164, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
17875;SUPERMERCADO CAOPI;83260000;R WERNER GUILHERME GAEDKE, 609, MATINHOS, BRASIL;-26.30444;-48.84556
17887;MERCADO PONTO CERTO;89214200;RUA GOIANIA, 240, JOINVILLE, BRASIL;-26.3190953;-48.8784687
17899;MERCADO DI DOMENICO;89507516;RUA JOSE GIOPPO, 355, CACADOR, BRASIL;-26.30444;-48.84556
17913;MERCADO ITAMARATY;87010310;PCA PEDRO ALVARES CABRAL, 248, MARINGA, BRASIL;-26.30444;-48.84556
17915;MERCADO PANILAR;83430000;ROD DO CAQUI, 3205, CAMPINA GRANDE DO SUL, BRASIL;-26.30444;-48.84556
17916;MERCADO PANILAR;83430000;RUA MANOEL MARTINS DA CRUZ, 238, CAMPINA GRANDE DO SUL, BRASIL;-25.30556;-49.5528
17920;SUPERMERCADO VICARI;83702070;RUA PROFESSOR ALFREDO PARODI, 224, ARAUCARIA, BRASIL;-26.30444;-48.84556
17949;RECANTO RIO DO NUNES;83370000;VL RIO DO NUNES, 0, ANTONINA, BRASIL;-26.30444;-48.84556
17954;MERCADO AUTO ATENDIM;88304430;R. PEDRO RANGEL APTO 408, 309, ITAJAI, BRASIL;-26.30444;-48.84556
17956;MERCADO BOM GOSTO;83212400;RUA REGINA DE FELIX LIMA, 1033, PARANAGUA, BRASIL;-26.30444;-48.84556
17973;RAFA MINI MARKET;89361420;AVENIDA 563 CELSO RAMOS, 312, ITAPOA, BRASIL;-26.30444;-48.84556
17981;MERCEARIA E LANCHONE;83415600;EST DA RIBEIRA BR-476, 562, COLOMBO, BRASIL;-26.30444;-48.84556
17992;MERCEARIA BACACHERI;80060000;RUA XV DE NOVEMBRO, 1155, CURITIBA, BRASIL;-26.30444;-48.84556
17995;SUPERMERCADO FIGURA;89460092;RUA FRANCISCO DE PAULA PEREIRA, 1070, CANOINHAS, BRASIL;-26.1810889;-50.3945692
18004;ATACADO TUCUPI;83010500;ROD BR 376, 11095, SAO JOSE DOS PINHAIS, BRASIL;-26.30444;-48.84556
18009;MERCADO 3B;88053700;RODOVIA MAURICIO SIROTSKY SOBRINHO, 5757, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18019;SACOLAO CASA NOVA -;88058400;ESTRADA DARIO MANOEL CARDOSO, 1259, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18035;MERCADO PANAGUA;89231600;RUA ELIZABETH RECH, 304, JOINVILLE, BRASIL;-26.3445991;-48.7886851
18040;SUPERMERCADO PONTA D;89361772;AVENIDA DOM HENRIQUE II, 1541, ITAPOA, BRASIL;-26.198485;-48.6074957
18051;MERCADO DONA BE;89239220;JOINVILLE, 13095, JOINVILLE, BRASIL;-26.2977565;-48.8488035
18062;MERCADO FERREIRA-;88058200;RUA GRACILIANO MANOEL GOMES, 491, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18068;MAGIA DA GULA;88034000;RODOVIA ADMAR GONZAGA, 1187, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18070;MERCADO DROZCZAK;89370000;RUA TENENTE ARY RAUEN, 2245, PAPANDUVA, BRASIL;-26.4085858;-50.1378968
18074;SUP FARIAS TODO DIA;89248000;AVENIDA CELSO RAMOS, 725, GARUVA, BRASIL;-26.575123;-48.6140955
18077;SUPERMERCADO OSTERNA;84150000;AV 15 DE NOVEMBRO, 128, SAO JOAO DO TRIUNFO, BRASIL;-25.68333;-50.29722
18090;MERCADO BEMBOM -;88058200;RUA GRACILIANO MANOEL GOMES, 590, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18091;MERCADO DE CONDOMINI;88304401;RUA FERMINO VIEIRA CORDEIRO, 1420, ITAJAI, BRASIL;-26.30444;-48.84556
18092;MERCADO BEIRA MAR;83251000;PC DO EMBARQUE S/N, 0, PARANAGUA, BRASIL;-26.30444;-48.84556
18103;KORA;88054000;RUA MADRE MARIA VILLAC, 373, FLORIANOPOLIS, BRASIL;-26.30444;-48.84556
18107;DONA SUPERMERCADO;88137272;AVENIDA PEDRA BRANCA, 116, PALHOCA, BRASIL;-26.30444;-48.84556
18124;MERCADO CAROLINA;89207670;RUA VIDAL RAMOS, 29, JOINVILLE, BRASIL;-26.3231842;-48.8305411
18135;MINI MERCADO BRAATZ;89230654;RUA CIDADE DE MEDIANEIRA, 143, JOINVILLE, BRASIL;-26.3312428;-48.7978191
18141;ZE DA GULA;88131560;AVENIDA ALEIXO ALVES DE SOUZA QUADRA 62, PALHOCA, BRASIL;-26.30444;-48.84556
18152;MERCADO JOIA;89466822;RUA JOSE BAYEL, 790, CANOINHAS, BRASIL;-26.200502;-50.3814622
